#{"t_start": 1655027203.6416228, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
48,180,218.376998
90,288,218.4935
82,360,220.184499
-15,71,220.211971
26,216,220.300999
38,144,220.357
12,144,220.419998
22,144,220.487499
26,108,220.535
1,71,220.564999
-1,253,220.665055
-3,73,220.695
-39,109,220.737003
38,144,220.799
-3,71,220.831553
38,108,220.882998
11,71,220.912499
48,216,221.003666
-28,108,222.605533
-6,72,222.6355
15,145,222.700499
40,144,222.7595
-16,72,222.786999
-33,73,222.817003
68,252,222.926499
-6,72,222.959499
-3,71,222.991999
40,216,223.079999
-5,71,223.107499
-7,71,223.137998
-7,71,223.170499
-13,71,223.2035
26,180,223.277998
-5,71,223.308499
40,144,223.3655
4,144,223.428
1,71,223.457999
18,110,225.092499
12,148,225.155499
44,144,225.218556
-23,73,225.2465
34,144,225.306
62,180,225.386001
0,74,225.418998
30,108,225.461001
122,360,225.6115
50,180,225.682
38,146,225.738503
30,108,225.790498
40,252,225.897498
42,180,227.541
46,108,227.583652
28,108,227.631706
34,180,227.71
16,184,227.792
6,108,227.8405
-3,71,227.8725
9,73,227.906001
30,108,227.952999
20,108,227.999999
-17,71,228.028998
-44,108,228.075498
44,180,228.153
50,252,228.279998
36,144,228.341001
-9,71,228.371499
21,111,230.005498
28,108,230.054999
50,180,230.137
-1,71,230.166499
-33,73,230.197998
10,110,230.241499
52,180,230.321501
26,108,230.371003
-12,108,230.415498
26,108,230.456999
-35,71,230.484499
24,182,230.559608
6,108,230.605998
42,108,230.654001
54,252,230.760003
20,144,230.82
-4,74,232.473504
59,181,232.547003
28,144,232.606502
-20,144,232.673506
22,108,232.721498
22,180,232.792503
17,109,232.837003
0,144,232.892499
-1,71,232.922
10,74,232.953
-9,71,232.97955
32,144,233.042054
18,144,233.104499
28,108,233.147004
6,108,233.193499
22,108,233.239499
46,144,233.297
9,71,234.8705
1,71,234.9015
42,180,234.977552
38,144,235.037
68,180,235.106704
58,252,235.215502
-53,71,235.246503
-15,71,235.277003
32,252,235.388
-1,71,235.421128
44,288,235.548
-7,71,235.580003
-20,108,235.623502
2,144,235.685499
30,110,235.733499
52,144,237.3505
-7,71,237.380001
12,148,237.442499
-11,71,237.47
66,216,237.560582
-18,108,237.6055
24,108,237.6515
66,180,237.730498
50,180,237.804986
30,108,237.8515
-5,71,237.88404
48,180,237.958668
1,71,237.989515
30,108,238.036534
74,216,238.121127
-5,71,238.150003
48,108,239.775999
-29,145,239.838001
-3,71,239.8685
-13,71,239.898498
-6,108,239.947
-39,71,239.98
-16,110,240.024999
-13,71,240.054999
-17,71,240.085499
22,108,240.127002
-6,144,240.186498
26,108,240.235499
-29,71,240.267498
8,146,240.341001
-9,71,240.390501
-32,108,240.4365
36,108,240.483498
79,255,240.596999
-8,216,242.3095
112,396,242.478998
38,144,242.544001
8,180,242.615498
-12,108,242.658
48,144,242.723
-13,71,242.752533
-21,71,242.782
-29,71,242.811819
-24,108,242.855499
32,108,242.904499
1,71,242.936001
34,180,243.006999
-11,71,243.037002
82,216,243.129
1,71,244.679059
-5,111,244.724
-11,71,244.753998
-9,71,244.781998
26,180,244.851999
-3,73,244.882499
22,144,244.944499
26,252,245.045999
-19,109,245.089498
22,144,245.155499
97,181,245.234499
5,71,245.264499
-3,71,245.292998
52,180,245.366501
-9,71,245.394499
42,108,245.441
-25,71,245.470499
8,180,247.140498
-21,71,247.172999
60,182,247.253499
-12,144,247.310001
-5,71,247.341344
-37,71,247.369498
52,288,247.493999
-3,71,247.520998
52,144,247.576999
1,71,247.604502
-23,71,247.6335
44,144,247.697998
3,109,247.745502
50,180,247.818998
1,71,247.850138
44,108,247.892999
-24,72,247.923001
66,216,249.567002
10,144,249.625502
22,108,249.670503
-23,71,249.700503
60,180,249.777503
50,216,249.862003
8,108,249.9075
48,144,249.970005
1,71,249.997998
1,71,250.026003
-3,71,250.054501
28,108,250.102998
-25,73,250.134499
-15,71,250.1635
-25,71,250.196002
1,71,250.226534
40,108,250.2685
-39,71,250.2985
28,108,250.348
-9,71,251.979
7,71,252.006501
22,216,252.091502
28,216,252.183
50,144,252.244502
1,71,252.2715
70,216,252.367498
14,108,252.415498
46,108,252.473001
-29,145,252.540499
-23,71,252.568498
-10,180,252.648
-1,71,252.6785
20,144,252.762
-29,71,252.7945
18,146,252.857003
28,108,254.469998
0,72,254.499499
2,108,254.547
30,110,254.5965
37,111,254.647652
-13,71,254.6795
48,144,254.740501
-5,71,254.767999
50,144,254.834499
-1,71,254.864998
30,180,254.945049
50,252,255.053999
58,216,255.144
58,216,255.231499
60,144,255.295637
52,144,256.971
-12,108,257.022142
7,73,257.054
64,252,257.159638
1,71,257.189999
26,108,257.240002
-5,71,257.269999
-16,108,257.316998
-38,108,257.361999
1,71,257.3935
58,180,257.469001
2,110,257.516
64,216,257.610999
11,73,257.642498
-1,71,257.672499
-51,71,257.700999
152,396,259.505172
26,144,259.5675
44,108,259.616499
3,71,259.647499
0,108,259.6975
24,144,259.760999
38,108,259.806
46,144,259.867
38,108,259.915
38,110,259.961998
52,180,260.036
36,146,260.096004
42,144,260.155001
5,75,260.18767
58,180,260.266593
82,324,261.938503
-5,71,261.969498
62,288,262.086502
36,144,262.148544
22,108,262.195499
11,71,262.228499
-21,109,262.275504
7,71,262.3055
56,180,262.377003
40,108,262.418998
16,216,262.514499
38,108,262.562999
53,255,262.676498
1,75,262.711615
-1,71,262.741999
76,288,264.443684
24,110,264.491684
48,144,264.552498
4,108,264.5985
30,110,264.641998
100,360,264.832
-31,71,264.859499
28,108,264.902502
38,108,264.950499
9,71,264.982498
5,73,265.014502
24,108,265.059745
46,108,265.102
-12,108,265.144498
3,181,265.220498
50,182,266.871499
52,144,266.934998
-3,71,266.965501
20,108,267.006998
-1,71,267.037499
-19,71,267.065
-10,144,267.1305
3,71,267.160002
26,108,267.206499
47,145,267.272999
-4,108,267.321502
40,180,267.398001
50,180,267.478
-13,71,267.510999
0,72,267.542499
40,108,267.594999
72,360,269.359002
20,180,269.434002
12,180,269.507998
-23,71,269.541126
48,144,269.602503
-5,71,269.630542
32,144,269.6945
-13,71,269.723135
34,110,269.766498
38,144,269.824033
36,180,269.8985
18,144,269.954001
52,144,270.019999
2,108,270.066998
1,71,270.098042
30,108,270.147611
-23,71,271.736999
1,71,271.766501
-23,71,271.795001
86,432,271.977998
90,216,272.070498
28,180,272.147499
30,108,272.196999
54,254,272.304
-1,71,272.334
-1,71,272.365999
7,71,272.399998
4,74,272.428999
76,252,272.540499
-23,71,272.572001
66,216,274.275006
24,180,274.350499
34,144,274.413502
-20,108,274.455501
33,145,274.517536
-9,71,274.544503
14,180,274.614003
-4,108,274.655
-12,72,274.686
14,108,274.734003
52,180,274.816499
49,147,274.882999
22,144,274.941998
70,216,275.026503
52,144,276.681998
-4,108,276.729
56,216,276.819998
-12,108,276.873502
50,252,276.987032
2,108,277.032999
12,72,277.060999
-1,71,277.087999
-13,71,277.1175
32,108,277.161
20,108,277.2075
86,252,277.314499
-19,71,277.347001
-25,71,277.378001
-18,144,277.436542
26,108,277.485501
-11,71,277.517501
-17,71,277.547501
-1,71,279.1575
-3,71,279.186499
20,144,279.249498
8,108,279.2985
34,108,279.341
28,144,279.403
94,324,279.537998
12,74,279.566999
51,181,279.651634
-13,71,279.683999
48,144,279.743498
-24,108,279.789499
-31,71,279.817
52,220,279.911999
52,180,279.988499
122,360,281.701658
82,288,281.8315
-7,71,281.863999
-5,73,281.898499
35,109,281.9485
0,72,281.979809
42,110,282.029055
-15,71,282.059002
-6,110,282.101003
-43,71,282.128503
48,112,282.175654
8,72,282.2065
38,108,282.249003
-7,71,282.276503
4,108,282.321
-9,71,282.353
-21,71,282.3835
14,146,283.997048
-9,71,284.026999
36,108,284.0725
34,144,284.136999
11,71,284.166999
32,108,284.214
56,216,284.300498
64,182,284.379998
208,540,284.619998
-21,71,284.647999
21,109,284.690603
-15,71,284.722501
3,71,284.749998
64,252,284.859548
54,144,286.506499
-2,110,286.554499
0,72,286.583999
-17,145,286.643
3,71,286.66945
42,108,286.715999
34,180,286.789999
-1,71,286.820999
80,218,286.914999
-3,71,286.945999
68,182,287.027998
158,504,287.243502
33,181,287.320502
34,180,288.963
38,144,289.026097
44,144,289.113999
64,180,289.195953
-15,71,289.230499
28,216,289.330162
46,144,289.394499
-22,72,289.426001
1,71,289.459499
82,252,289.571502
42,108,289.619999
40,108,289.665499
41,181,289.744
80,360,291.455501
60,144,291.516999
50,108,291.562499
-4,108,291.607533
50,144,291.6645
6,108,291.709499
40,180,291.785002
52,216,291.878998
-10,108,291.9205
-13,71,291.952208
42,108,291.995502
42,108,292.036498
-7,71,292.066499
44,144,292.127999
9,71,292.159499
-11,71,292.188999
-20,72,292.220561
-17,71,293.841454
32,180,293.914
32,180,293.991002
-9,71,294.020627
32,108,294.0685
58,252,294.175002
30,108,294.2215
70,144,294.280502
1,73,294.310998
-3,71,294.343
40,144,294.402999
-13,71,294.430507
46,108,294.477998
36,180,294.553998
70,180,294.6325
1,71,294.664
80,324,296.405998
68,288,296.5335
60,216,296.626998
5,71,296.656
-2,72,296.684498
3,71,296.714498
40,144,296.770507
-3,71,296.800999
38,108,296.850499
24,144,296.915535
-1,71,296.945032
38,144,297.003687
-7,71,297.0335
-19,71,297.063998
104,396,298.785998
10,72,298.816499
20,144,298.877999
50,180,298.953999
44,146,299.015998
22,108,299.065
50,144,299.127002
78,324,299.269998
-5,71,299.303
-47,71,299.333499
170,576,299.584498
50,180,301.226999
50,108,301.288501
-2,108,301.335499
-7,71,301.367998
5,71,301.398499
32,108,301.442999
70,396,301.610498
-9,71,301.637999
32,180,301.710568
72,252,301.809498
4,108,301.851
38,144,301.906999
3,71,301.938999
26,108,301.982499
22,108,302.030499
-11,71,303.697002
30,144,303.759499
116,396,303.921003
30,108,303.964097
37,145,304.022503
16,108,304.068001
64,288,304.182502
34,144,304.23971
-14,72,304.267498
48,144,304.32626
32,144,304.387499
12,108,304.435002
116,252,306.139999
164,504,306.370999
58,180,306.449499
60,292,306.574999
45,145,306.639498
48,144,306.702499
40,112,306.749501
15,109,306.796
18,108,306.8475
-17,71,306.879999
18,108,306.923998
29,109,306.972499
28,180,308.606
-17,71,308.638999
56,180,308.723999
9,75,308.756499
-13,71,308.783999
-21,71,308.811502
-23,71,308.843499
62,252,308.948999
32,180,309.021498
34,108,309.0645
-11,71,309.094002
-5,109,309.138999
100,288,309.265498
54,182,309.344498
-11,71,309.374903
11,73,309.40849
-3,71,309.437498
-7,71,311.008003
1,71,311.034503
70,216,311.126498
-7,71,311.157499
-15,71,311.185498
72,288,311.308999
2,108,311.352999
22,180,311.424998
-11,71,311.453998
-47,71,311.4865
-10,144,311.55
12,108,311.599498
10,144,311.665499
48,144,311.732501
-7,71,311.7655
46,108,311.814002
-2,72,311.847672
-19,71,311.89
32,144,313.497002
30,108,313.545999
-15,71,313.578502
46,180,313.647503
0,144,313.708999
44,144,313.772502
4,108,313.818498
59,217,313.912503
1,71,313.942003
12,108,313.985998
-13,71,314.016
32,108,314.063499
0,108,314.112009
38,108,314.1535
47,111,314.199005
1,71,314.231998
-15,109,314.278499
40,144,315.914998
-1,71,315.945498
40,144,316.010542
77,253,316.118499
96,216,316.211834
12,108,316.255
9,71,316.281502
-5,71,316.311002
50,180,316.389499
36,144,316.453002
28,144,316.513998
6,144,316.578499
68,216,316.674001
9,109,316.723999
22,252,318.403498
3,71,318.437001
36,108,318.482002
39,145,318.5455
9,71,318.573124
-3,71,318.6035
-9,71,318.633502
42,108,318.678
-37,71,318.707002
-7,71,318.736999
36,144,318.798499
6,108,318.843999
56,252,318.954999
54,254,319.061502
40,108,319.106001
48,180,319.185499
62,180,320.822533
45,111,320.871707
46,148,320.9375
-24,72,320.966
42,218,321.057
12,144,321.120499
19,109,321.164001
22,108,321.215
10,108,321.256501
56,180,321.327011
37,219,321.418501
26,108,321.461998
122,432,323.2145
11,109,323.260499
5,71,323.291001
42,108,323.348001
46,108,323.395499
26,108,323.4415
46,144,323.504999
31,145,323.568498
30,108,323.616998
34,108,323.665037
28,108,323.709
60,216,323.805
69,181,323.881
-5,71,323.908001
-26,72,323.937998
40,148,324.009667
56,144,324.073499
84,256,325.7445
-17,71,325.775581
46,108,325.821625
10,252,325.9295
40,108,325.976499
-5,71,326.006001
-2,72,326.036652
10,144,326.096499
68,180,326.171
40,216,326.2615
56,180,326.333499
36,144,326.394999
1,73,326.429499
38,108,326.475999
46,108,326.517498
16,180,328.124
16,74,328.156998
16,72,328.187499
36,216,328.278
52,182,328.36
8,180,328.432498
-2,112,328.4765
-8,72,328.51
16,180,328.585998
40,144,328.646998
16,108,328.693499
1,71,328.721478
13,75,328.756499
6,144,328.816499
10,72,328.848543
32,108,328.896547
12,288,330.621499
-5,71,330.65
3,71,330.678499
109,469,330.8845
4,72,330.917999
3,71,330.950999
-11,71,330.979498
-7,71,331.008501
52,216,331.097498
-16,108,331.139763
-4,72,331.167002
48,182,331.241501
35,111,331.285499
3,71,331.314533
2,72,331.347498
-10,72,331.375998
11,73,332.999499
39,109,333.044999
-10,288,333.162498
34,108,333.209498
44,216,333.301621
24,180,333.3765
-20,108,333.420501
55,181,333.4955
40,180,333.569535
66,180,333.640498
-28,108,333.685503
46,144,333.751998
52,144,333.813004
9,71,333.843669
170,468,335.615499
36,108,335.661041
3,71,335.692008
-3,71,335.724541
15,145,335.787003
-17,71,335.8175
48,252,335.9225
8,148,335.9905
78,254,336.106501
42,108,336.1725
16,108,336.215502
-9,109,336.2585
38,108,336.3055
34,144,337.932499
-17,71,337.961001
3,73,337.992503
10,144,338.055501
-27,71,338.088001
54,144,338.145499
8,144,338.207552
38,108,338.254498
28,216,338.343999
68,216,338.435499
-47,71,338.4695
12,184,338.55758
54,180,338.641
-7,71,338.672
-9,73,338.705
80,180,338.784999
-3,109,340.412998
72,360,340.563503
82,180,340.638498
-15,71,340.668503
-17,71,340.698501
13,111,340.75
49,253,340.8585
46,108,340.899501
-12,72,340.927501
44,216,341.015001
110,432,341.197998
40,144,342.81106
70,432,342.997999
-5,71,343.0305
73,147,343.096498
-33,71,343.130502
6,144,343.192001
5,71,343.222502
0,72,343.2535
20,144,343.314499
36,108,343.363002
112,432,343.547498
40,144,343.608964
16,108,343.654001
54,180,345.3145
54,216,345.399499
24,180,345.4785
68,364,345.6325
38,108,345.679002
-1,71,345.707999
5,71,345.737
-7,71,345.766998
40,108,345.8135
-26,144,345.871998
46,144,345.930499
-38,108,345.975998
49,183,346.050502
33,109,346.093499
46,216,347.717002
15,181,347.7995
-15,109,347.847637
-15,71,347.88
67,289,348.008499
144,612,348.293
60,252,348.394998
-19,71,348.422498
-13,71,348.451001
-19,71,348.478501
70,216,350.123999
-15,71,350.155499
120,288,350.268498
26,144,350.328671
34,108,350.377501
3,73,350.41
-5,71,350.439999
1,75,350.469498
40,110,350.514498
-1,71,350.541999
33,109,350.587
-9,71,350.6205
14,74,350.654999
3,71,350.684999
38,144,350.747999
-23,73,350.777999
72,180,350.854002
-7,71,350.884501
-7,71,350.915
48,108,352.573999
50,216,352.6725
46,288,352.814499
-4,148,352.883501
63,181,352.961152
44,144,353.020001
46,180,353.094499
17,109,353.145498
62,216,353.2375
1,71,353.27
24,108,353.317003
77,253,353.418498
-13,71,353.449499
4,108,355.073999
28,146,355.138
112,288,355.257498
92,252,355.359501
22,108,355.403504
80,252,355.500998
0,72,355.53
31,109,355.574499
-12,108,355.618499
42,252,355.727998
-9,71,355.7605
40,144,355.819501
-5,71,355.851001
-23,71,355.882001
68,216,357.585999
28,108,357.628
38,146,357.691499
43,183,357.764499
16,108,357.81
10,180,357.889998
32,108,357.937003
86,252,358.043998
-6,108,358.089999
-1,71,358.117564
41,109,358.1635
23,181,358.244999
46,144,358.304061
0,108,358.351998
44,108,359.932498
48,144,359.993033
-3,71,360.025999
78,288,360.154998
36,108,360.202999
-19,71,360.237499
-8,108,360.283547
-23,71,360.314501
38,144,360.385061
50,144,360.457998
-9,71,360.488499
-37,71,360.520999
28,180,360.597499
20,144,360.663498
-44,108,360.7115
46,146,360.775998
47,217,362.4785
-15,71,362.509
-31,71,362.540498
-9,71,362.572498
82,328,362.714499
16,108,362.762999
-7,71,362.789999
14,144,362.848998
-3,71,362.880466
-6,112,362.932004
-41,71,362.959999
48,182,363.036
20,110,363.086711
-17,71,363.117579
-7,75,363.146999
-26,108,363.189001
-59,71,363.2225
50,144,363.281998
-3,71,363.315501
-9,71,364.967999
-13,71,365.002501
-4,144,365.0695
-14,180,365.150998
42,108,365.197999
1,147,365.263699
-19,71,365.297502
-19,71,365.3275
-31,71,365.3605
42,108,365.406998
-7,71,365.4395
-21,111,365.484999
10,108,365.529499
-1,75,365.561001
46,216,365.650499
30,216,365.737502
-14,144,365.795999
56,180,367.426499
-17,71,367.456498
8,108,367.5035
36,252,367.608998
35,109,367.654499
36,108,367.699499
82,252,367.811498
-37,71,367.843999
62,288,367.967007
30,108,368.015
34,108,368.056503
-6,108,368.100003
-3,71,368.1305
34,180,368.208001
46,144,369.834
66,184,369.911
-22,108,369.959501
53,217,370.058999
48,146,370.119499
-32,108,370.161499
3,71,370.191998
56,252,370.298998
46,252,370.402622
28,146,370.462001
44,144,370.523999
-6,108,370.572
69,289,370.698999
-7,71,372.296002
-39,75,372.329498
-28,72,372.357499
10,108,372.403999
-9,71,372.4345
-42,108,372.476998
-9,71,372.506
-13,73,372.540499
-14,74,372.571999
-21,71,372.6125
-7,73,372.646999
44,180,372.725999
4,108,372.773998
-37,71,372.800499
-6,74,372.8325
-5,111,372.881999
1,75,372.914502
28,180,372.997504
-23,71,373.026999
-23,71,373.059803
-33,71,373.089499
-19,71,373.117501
56,144,374.73172
33,147,374.790501
-11,71,374.817998
-24,112,374.863999
118,360,375.016
50,144,375.081498
-7,71,375.111
-36,288,375.238998
40,146,375.301715
-19,75,375.333499
44,146,375.397502
17,109,375.445499
44,108,375.492999
42,144,375.554502
44,144,377.187002
9,109,377.231998
38,108,377.2755
6,180,377.353999
62,216,377.454999
80,252,377.5755
56,180,377.653533
-8,108,377.700999
-3,71,377.7285
20,112,377.774499
54,184,377.856499
-35,71,377.884503
9,111,377.929999
-33,71,377.962499
48,180,378.046002
-4,108,379.654034
38,144,379.711001
36,180,379.785998
14,72,379.819628
26,108,379.863502
14,108,379.904999
40,144,379.9635
30,216,380.052
58,146,380.116998
70,216,380.213499
-41,145,380.275498
20,144,380.338501
32,108,380.380016
11,71,380.406999
-22,144,380.466
-15,71,382.060499
-24,108,382.102499
88,360,382.254499
-21,71,382.288001
148,396,382.449003
23,109,382.491788
19,109,382.537034
12,108,382.580002
-1,75,382.6115
2,108,382.659999
-2,180,382.7345
-8,108,382.777
52,146,382.835
-15,71,382.863003
26,144,384.497499
34,144,384.5625
8,144,384.649
42,180,384.739232
-24,72,384.7895
57,181,384.87
52,216,384.965999
42,148,385.032001
-17,71,385.063499
-55,71,385.093284
1,73,385.126999
-7,71,385.156502
38,146,385.213503
66,216,385.302998
101,217,385.399499
36,146,387.016555
58,216,387.108503
-8,72,387.136503
-15,71,387.166999
-24,110,387.212999
43,111,387.261501
-4,108,387.306003
45,109,387.349498
21,255,387.462
22,144,387.527498
4,144,387.5895
4,108,387.635001
24,108,387.679998
82,360,389.366498
-9,71,389.398998
36,216,389.492499
-19,71,389.524
1,71,389.555499
36,108,389.601499
34,144,389.6695
5,73,389.704501
11,109,389.7515
68,252,389.861002
132,432,390.054499
-21,71,390.085504
-26,108,390.137498
100,288,390.261499
-3,71,391.915498
25,145,391.981499
94,180,392.061003
1,145,392.121501
42,180,392.197502
-17,109,392.2475
34,108,392.297501
12,108,392.343003
-18,72,392.372499
72,252,392.479
20,108,392.5265
30,108,392.573001
-7,71,392.6055
52,180,392.684409
94,254,394.373999
-2,108,394.423501
46,180,394.5075
26,144,394.575502
-35,71,394.608499
82,252,394.718499
-9,71,394.749218
42,108,394.795499
48,108,394.846498
-19,71,394.879
-7,71,394.907501
-3,71,394.935499
-8,144,395.000499
60,180,395.078999
28,110,395.126499
78,252,395.239499
-7,71,395.272501
23,109,396.879501
21,109,396.927004
42,108,396.998502
80,180,397.0935
84,288,397.218813
24,110,397.264499
30,108,397.312
-17,71,397.3455
-22,108,397.402999
-5,71,397.4365
-19,71,397.468999
7,109,397.523001
42,108,397.593502
34,108,397.6565
34,108,397.720999
31,109,397.769502
56,324,399.567
44,108,399.616002
-15,71,399.649001
0,108,399.694499
160,396,399.864
30,108,399.907701
-25,71,399.937
58,216,400.0285
50,108,400.076999
34,108,400.123
45,111,400.167639
28,108,400.210999
54,144,400.274499
22,108,400.322498
122,432,402.1935
-33,71,402.223503
-13,71,402.254
52,108,402.3
-8,108,402.346536
-13,71,402.377065
-6,216,402.464498
-19,71,402.492998
-9,73,402.524499
9,71,402.554498
20,108,402.6035
30,108,402.6525
62,216,402.750001
42,144,402.822001
30,108,402.8705
34,180,402.953499
122,288,404.7065
18,144,404.766001
64,252,404.872
-18,72,404.904
60,218,404.995999
32,144,405.058998
64,216,405.155999
42,180,405.237
32,108,405.288999
75,219,405.381032
-13,71,405.41
40,108,405.453
-29,71,405.483999
12,72,407.108499
42,108,407.157
34,110,407.200502
36,144,407.257999
46,144,407.3225
79,255,407.428003
0,108,407.4755
44,144,407.539003
-8,108,407.585999
59,145,407.648
48,144,407.707999
-11,71,407.741499
-19,71,407.771001
-9,71,407.798498
58,144,407.859501
46,108,407.906999
42,144,409.564999
1,71,409.601635
3,73,409.633
47,289,409.761
-11,71,409.791502
78,216,409.878999
109,471,410.085498
40,108,410.135064
102,324,410.271499
8,72,410.303
86,220,410.399498
