#{"t_start": 1654704754.9331267, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
-15,71,751.254999
11,71,751.372501
167,71,751.477001
162,72,751.587999
44,108,751.767998
-18,74,751.884502
167,71,751.9855
-7,111,752.152942
11,71,752.264998
36,110,752.441501
167,71,752.5525
167,71,752.678498
167,71,752.813498
167,71,752.914001
10,144,753.190003
167,71,753.314535
167,71,753.447002
-3,71,753.555
167,71,753.696999
3,75,753.811499
7,71,753.9375
7,71,754.0455
167,71,754.1955
-37,75,754.3355
31,145,754.574501
167,71,754.683056
167,71,754.799
167,71,754.9085
5,75,755.0135
26,108,755.190499
92,108,755.3675
62,108,755.560038
11,71,755.687999
155,71,755.799061
12,74,755.920001
-1,71,756.0335
9,71,756.143503
167,71,756.259998
167,71,756.369006
13,71,756.470498
-23,73,756.590498
71,71,756.7165
3,71,756.835499
57,71,756.935998
13,71,757.049498
-9,71,757.159
19,71,757.271002
-1,71,757.386001
-14,74,757.499998
1,71,757.612999
-9,75,757.752001
7,71,757.8585
1,71,757.968506
167,71,758.1205
17,71,758.240001
-8,108,758.410499
167,71,758.519
167,71,758.638
17,71,758.765499
167,71,758.937506
167,71,759.066999
167,71,759.198504
3,71,759.332036
167,71,759.468999
1,73,759.592498
27,73,759.727
57,71,759.842067
167,71,759.949999
167,71,760.066499
167,71,760.175
15,71,760.286999
-9,71,760.4165
7,71,760.525999
21,71,760.633
167,71,760.7365
9,71,760.843498
-14,72,760.958001
1,71,761.071998
167,71,761.1745
167,71,761.2855
9,71,761.411502
-3,71,761.516001
167,71,761.624999
98,108,761.792
-3,75,761.921585
167,71,762.0465
-3,71,762.177001
13,71,762.2885
11,71,762.390501
15,71,762.533498
13,73,762.647001
167,71,762.7695
167,71,762.883998
167,71,763.028501
167,71,763.147502
-14,72,763.258498
-15,71,763.381126
-5,71,763.504999
167,71,763.6375
167,71,763.740498
-1,71,763.845129
-1,71,763.952499
-9,71,764.0795
-12,74,764.237502
167,71,764.353
3,75,764.480998
18,108,764.651499
167,71,764.760499
167,71,764.866999
167,71,764.986499
167,71,765.0985
36,108,765.2695
167,71,765.389001
167,71,765.502501
167,71,765.604998
15,71,765.714998
167,71,765.818998
167,71,765.936
11,71,766.036498
15,71,766.139435
-1,71,766.252499
11,71,766.368187
167,71,766.479499
53,71,766.585003
-1,71,766.690503
-5,71,766.801499
167,71,766.9065
-5,73,767.020999
-5,71,767.133722
-5,75,767.2595
167,71,767.363002
16,108,767.526999
7,71,767.627998
-19,73,767.731001
167,71,767.8325
167,71,767.949566
167,71,768.061075
1,71,768.178001
17,71,768.309498
-22,72,768.412498
9,71,768.518998
20,146,768.763499
-11,73,768.867499
167,71,768.9745
-1,71,769.0835
-1,73,769.1845
167,71,769.287498
167,71,769.422067
12,144,769.637001
5,71,769.739003
11,71,769.839503
-14,72,769.963
167,71,770.073499
1,71,770.232502
167,71,770.349998
167,71,770.4545
167,71,770.561499
11,71,770.697063
167,71,770.812384
166,72,770.927846
167,71,771.034998
10,74,771.153999
-1,71,771.2595
15,71,771.361
-14,72,771.4775
11,71,771.605499
-10,74,771.755
7,71,771.894646
-4,74,772.019008
11,71,772.144999
5,71,772.292056
167,71,772.3985
167,71,772.537117
-13,71,772.6865
17,71,772.7935
-14,72,772.919004
3,71,773.067504
2,110,773.233499
-4,72,773.338502
-4,72,773.444499
-22,144,773.662097
28,108,773.85651
3,71,773.972001
20,108,774.1395
15,71,774.238
167,71,774.345999
167,71,774.487503
-7,71,774.606998
26,72,774.734498
9,71,774.8425
1,71,774.9415
15,71,775.047
7,73,775.177999
86,180,775.475498
-6,74,775.615998
86,144,775.8355
-21,71,775.959002
-1,73,776.059
167,71,776.178998
-29,73,776.290499
167,71,776.395
-7,71,776.5085
167,71,776.618499
-7,71,776.733136
-1,71,776.835003
167,71,776.9455
1,71,777.059001
9,71,777.257708
167,71,777.386498
5,71,777.492999
-1,71,777.608499
11,71,777.7265
167,71,777.84021
9,71,777.955646
167,71,778.071499
26,108,778.235499
16,144,778.513501
8,108,778.691499
3,71,778.791002
44,108,778.956502
-1,71,779.0585
9,71,779.160999
16,110,779.343999
7,71,779.480503
7,71,779.588002
167,71,779.696504
88,144,779.928001
167,71,780.050498
-11,71,780.157499
15,71,780.269052
98,108,780.444499
15,71,780.562061
167,71,780.686
-11,71,780.789141
11,71,780.915
11,71,781.047501
28,108,781.206002
167,71,781.304499
1,71,781.414499
3,71,781.525
-3,71,781.6255
56,108,781.793999
11,71,781.898499
11,71,782.028
10,108,782.203505
-1,71,782.331999
68,144,782.583499
167,71,782.695498
43,111,782.868998
30,108,783.039501
167,71,783.141499
-5,71,783.2455
-5,71,783.352
-29,71,783.484504
24,108,783.658
-13,71,783.769998
-21,73,783.879999
167,71,783.9905
11,71,784.102502
167,71,784.205503
167,71,784.312498
54,108,784.480499
167,71,784.6005
5,71,784.704
24,108,784.872
167,71,784.997102
10,72,785.097999
167,71,785.210498
167,71,785.323501
167,71,785.446
167,71,785.5575
3,71,785.654
167,71,785.7565
53,71,785.871001
167,71,785.969499
167,71,786.074498
1,71,786.174001
167,71,786.273562
-9,71,786.383498
-17,73,786.487002
52,144,786.714
11,71,786.827675
-2,72,786.948
167,71,787.062499
-7,71,787.170002
56,108,787.339499
167,71,787.445999
167,71,787.5545
9,71,787.6635
-13,109,787.83
167,71,787.943501
-8,74,788.057499
9,71,788.166998
167,71,788.285998
167,71,788.389999
167,71,788.493498
11,71,788.5995
7,71,788.705477
167,71,788.806004
-10,74,788.933
20,112,789.109998
167,71,789.2265
17,71,789.342
167,71,789.458999
-22,72,789.574945
13,71,789.691159
167,71,789.795214
39,71,789.912502
40,108,790.098498
74,108,790.257501
14,108,790.428999
-11,75,790.541499
9,71,790.651999
30,108,790.807499
17,71,790.909499
-4,74,791.036999
3,71,791.1445
17,71,791.253502
17,71,791.368498
-43,73,791.479003
-3,73,791.599
167,71,791.707
167,71,791.808001
11,71,791.933499
167,71,792.045999
167,71,792.1955
-8,74,792.3015
5,71,792.411
5,71,792.5115
167,71,792.650499
-13,73,792.7595
56,108,792.925
-7,75,793.063998
-2,112,793.238702
167,71,793.34
11,71,793.456541
-2,108,793.6665
13,71,793.776998
-7,71,793.894071
9,71,794.004499
11,71,794.108498
167,71,794.25408
5,73,794.370088
167,71,794.477499
-1,71,794.597504
167,71,794.704501
-3,71,794.8255
167,71,794.926
167,71,795.03208
11,71,795.154499
-16,74,795.266501
9,71,795.384501
167,71,795.544
167,71,795.651499
167,71,795.796
167,71,795.917998
102,144,796.144501
167,71,796.2685
-1,71,796.3755
21,71,796.488573
167,71,796.6095
42,108,796.773962
3,71,796.879999
15,71,797.014998
-8,74,797.147058
-25,73,797.253501
-1,71,797.368999
167,71,797.494999
167,71,797.593999
68,108,797.754501
-7,71,797.8555
-19,75,797.975998
-7,71,798.085001
19,71,798.183
-3,75,798.306506
167,71,798.4195
-14,108,798.593
167,71,798.693998
167,71,798.8055
7,71,798.917999
167,71,799.017503
167,71,799.1555
167,71,799.275
167,71,799.3805
-21,75,799.49
-7,71,799.5985
-5,71,799.701001
-3,71,799.811502
167,71,799.922607
-20,72,800.028
0,108,800.185999
11,71,800.29397
64,108,800.475501
-1,71,800.6085
167,71,800.706
60,108,800.8725
17,71,800.985003
78,144,801.268561
26,146,801.4985
8,180,801.793999
-1,73,801.902176
167,71,802.034501
167,71,802.142501
1,71,802.252001
56,108,802.41
-34,108,802.583001
-18,108,802.7515
11,71,802.859506
15,71,802.984999
-17,75,803.1275
-7,71,803.259998
-53,73,803.3685
15,71,803.491185
11,71,803.638493
167,71,803.753
167,71,803.861499
71,71,803.9705
1,71,804.087058
3,71,804.192499
167,71,804.297999
167,71,804.400607
9,71,804.521502
24,144,804.7985
3,71,804.921
11,71,805.035498
167,71,805.1555
167,71,805.259999
167,71,805.3625
4,108,805.519999
167,71,805.666998
6,74,805.773998
167,71,805.894998
-10,144,806.130498
22,74,806.239499
167,71,806.3455
13,71,806.458999
167,71,806.559999
3,73,806.667001
167,71,806.777999
167,71,806.912
17,71,807.051501
167,71,807.16
167,71,807.272984
5,71,807.3835
-3,71,807.487
9,71,807.593001
167,71,807.7275
167,71,807.832998
167,71,807.963503
86,108,808.165499
167,71,808.269503
-4,74,808.392035
1,71,808.502113
-3,71,808.646126
3,71,808.752501
-16,144,808.979999
3,71,809.088502
167,71,809.201003
74,108,809.375998
167,71,809.481498
167,71,809.608999
9,71,809.726
167,71,809.844999
3,71,809.946999
-15,71,810.0645
167,71,810.184999
167,71,810.306999
167,71,810.421001
8,108,810.5865
68,108,810.778
-1,71,810.902501
167,71,811.04
167,71,811.148999
167,71,811.262499
167,71,811.364
1,71,811.470499
-4,108,811.633504
167,71,811.738999
1,71,811.8455
-7,71,811.948001
167,71,812.054652
167,71,812.167499
167,71,812.273501
167,71,812.387553
167,71,812.530502
11,71,812.646499
11,71,812.754498
7,71,812.891
-7,71,813.041
-5,71,813.158
167,71,813.265193
1,71,813.367502
167,71,813.488501
9,71,813.599999
19,71,813.699999
-1,75,813.807999
167,71,813.9405
3,73,814.050074
9,71,814.168001
-5,71,814.278499
11,71,814.391499
13,147,814.619
167,71,814.744999
167,71,814.894004
56,108,815.076999
76,144,815.310004
50,180,815.625502
13,71,815.7395
7,71,815.842999
167,71,815.945499
167,71,816.058177
38,108,816.236
22,110,816.405
-10,72,816.5095
9,73,816.631503
167,71,816.749002
-9,75,816.859499
167,71,816.963498
167,71,817.070498
16,180,817.352
55,255,817.786
56,108,817.9615
1,71,818.067001
0,74,818.174499
98,108,818.331498
71,71,818.4535
26,144,818.675999
-35,71,818.783499
167,71,818.911
3,71,819.032001
2,72,819.129003
167,71,819.237
19,71,819.346001
-16,74,819.463498
-5,71,819.572
167,71,819.702004
-1,71,819.818999
167,71,819.922093
19,71,820.030499
10,108,820.191999
7,71,820.331998
167,71,820.441999
167,71,820.552501
167,71,820.659499
1,71,820.7675
8,108,820.942999
11,71,821.095498
68,74,821.218498
8,108,821.372
-1,75,821.488647
167,71,821.602
47,73,821.708499
17,71,821.8055
167,71,821.9175
-19,73,822.043499
21,71,822.148999
60,108,822.310498
1,73,822.414998
17,71,822.532001
37,71,822.638001
5,71,822.737
167,71,822.842999
167,71,822.945499
167,71,823.056999
11,71,823.159498
9,71,823.270175
7,71,823.379502
167,71,823.493
18,218,823.847
-1,71,823.951499
16,110,824.121504
8,108,824.293
68,108,824.462232
65,71,824.5755
167,71,824.684999
-4,72,824.801001
98,108,824.978998
167,71,825.095999
167,71,825.200499
5,71,825.308498
1,71,825.428
167,71,825.529001
11,71,825.644498
-5,73,825.815498
11,71,825.9275
167,71,826.059004
167,71,826.1795
98,108,826.341499
167,71,826.4655
13,71,826.566501
167,71,826.673502
155,71,826.789505
7,71,826.895502
-20,72,826.999001
-1,73,827.101499
0,108,827.2565
19,71,827.368501
11,71,827.482999
18,144,827.728499
167,71,827.833604
5,71,827.957999
155,71,828.069499
1,71,828.172
167,71,828.290498
167,71,828.398501
11,71,828.529498
-4,74,828.675
167,71,828.783534
167,71,828.886498
1,71,828.9945
-18,108,829.151
-13,73,829.261
3,71,829.375502
167,71,829.484999
1,71,829.615
19,71,829.746001
9,71,829.916499
3,71,830.049999
9,71,830.1505
167,71,830.2515
25,73,830.3585
5,71,830.46
167,71,830.571499
167,71,830.693498
167,71,830.8135
68,108,830.993
1,71,831.098501
-16,72,831.207499
9,71,831.32
167,71,831.430499
-1,71,831.572143
10,74,831.6905
11,71,831.7925
167,71,831.8975
3,75,832.0095
167,71,832.118
68,108,832.286998
3,73,832.416999
167,71,832.521502
9,111,832.689
-3,73,832.806505
167,71,832.9165
-2,110,833.086501
167,71,833.185003
6,108,833.346001
167,71,833.443998
50,108,833.615499
167,71,833.726499
12,108,833.937501
167,71,834.043
10,72,834.159501
5,71,834.269
5,71,834.374499
56,108,834.535
-7,71,834.650999
167,71,834.764001
20,144,834.9945
26,108,835.166002
4,74,835.292503
11,71,835.4005
167,71,835.535
9,71,835.643999
68,144,835.8815
16,108,836.060001
24,252,836.4815
3,71,836.592003
9,71,836.725072
11,71,836.8365
56,108,837.056091
167,71,837.178001
15,71,837.294502
11,71,837.404499
9,71,837.516999
2,108,837.715999
0,108,837.885008
25,111,838.086502
9,73,838.2115
19,71,838.318499
11,71,838.436499
38,108,838.618012
3,71,838.721503
167,71,838.841502
167,71,838.944539
1,71,839.041545
167,71,839.143533
167,71,839.29757
-39,73,839.465563
9,71,839.577999
19,71,839.688001
167,71,839.793499
7,73,839.907498
-1,73,840.034499
21,71,840.134
-22,72,840.246
-25,73,840.3565
21,71,840.463499
11,71,840.576499
9,71,840.694
-7,75,840.807999
167,71,840.920999
167,71,841.029499
71,71,841.139002
71,71,841.245999
9,71,841.36
9,75,841.481364
167,71,841.589001
167,71,841.699
9,71,841.8035
167,71,841.9075
13,71,842.057036
15,71,842.175
1,75,842.285
13,75,842.409499
11,71,842.527499
15,71,842.637503
11,71,842.751998
-17,71,842.884499
155,71,843.011002
38,108,843.19
167,71,843.300499
155,71,843.403501
1,75,843.514001
6,74,843.6205
155,71,843.740499
167,71,843.848501
167,71,843.957499
167,71,844.059498
12,108,844.231503
167,71,844.393
5,71,844.504499
5,71,844.634
1,71,844.768
167,71,844.879499
11,71,844.997998
3,71,845.096003
21,71,845.266001
-5,71,845.390002
167,71,845.498504
19,71,845.599573
167,71,845.709501
167,71,845.823002
-5,71,845.934498
-4,74,846.067999
21,71,846.165498
9,71,846.2785
7,71,846.394
-8,74,846.510501
4,108,846.690501
52,108,846.8615
11,71,846.973999
-7,71,847.082498
1,71,847.189499
167,71,847.3065
167,71,847.433129
1,71,847.549998
11,71,847.658
167,71,847.771999
1,71,847.880001
15,71,847.983001
167,71,848.105583
167,71,848.213
-6,108,848.392498
167,71,848.505033
167,71,848.609499
167,71,848.724002
-17,71,848.831002
8,72,848.931502
5,71,849.045003
51,111,849.218502
167,71,849.336003
167,71,849.458074
167,71,849.564499
-1,71,849.706
167,71,849.814498
11,71,849.966499
1,71,850.073498
55,73,850.200499
24,144,850.4135
-24,72,850.519001
68,108,850.693
167,71,850.808695
167,71,850.924
71,71,851.0255
167,71,851.132
167,71,851.2355
-3,71,851.343999
155,71,851.486501
167,71,851.612501
167,71,851.740502
1,71,851.855504
167,71,851.977999
167,71,852.0915
167,71,852.2035
7,73,852.330498
19,71,852.452499
9,71,852.5575
-4,72,852.677501
167,71,852.784001
2,108,852.956001
-7,71,853.1055
7,71,853.237499
167,71,853.342499
167,71,853.445999
167,71,853.560511
-17,71,853.677998
167,71,853.78
-1,71,853.884001
37,71,854.026498
167,71,854.136498
11,71,854.258499
167,71,854.358499
17,71,854.467999
13,71,854.578524
5,71,854.691998
167,71,854.804504
167,71,854.935999
11,71,855.043533
167,71,855.208501
19,71,855.360499
167,71,855.506001
21,71,855.612999
5,75,855.729999
21,71,855.850504
9,71,855.9725
167,71,856.1085
50,180,856.374
82,180,856.657498
20,146,856.877499
-1,71,856.991498
-6,72,857.129001
1,71,857.237499
167,71,857.350998
167,71,857.479999
-8,74,857.59974
9,71,857.704004
11,71,857.818
-24,72,857.92255
167,71,858.0555
10,108,858.262999
167,71,858.3715
8,112,858.539501
11,71,858.641003
11,71,858.752503
5,75,858.897
8,146,859.120499
-19,71,859.2465
12,108,859.443
167,71,859.548501
64,74,859.659999
84,108,859.8645
-9,73,859.972
9,71,860.071998
167,71,860.168
167,71,860.268999
7,71,860.368498
3,71,860.471
167,71,860.594503
19,71,860.685498
11,71,860.781
11,71,860.893998
167,71,860.990998
15,71,861.107
16,144,861.306
167,71,861.414001
3,71,861.517499
167,71,861.634
167,71,861.738998
167,71,861.8395
1,71,861.955501
11,73,862.064
16,74,862.236618
1,73,862.363999
167,71,862.494
48,144,862.750499
44,144,862.996
40,108,863.154
167,71,863.262499
1,71,863.3585
3,71,863.467999
33,73,863.567
11,71,863.660498
15,71,863.761
167,71,863.862501
-9,71,863.958499
167,71,864.051
19,71,864.146501
31,75,864.248999
74,110,864.416998
30,108,864.576999
167,71,864.696999
167,71,864.8325
11,71,864.9855
167,71,865.107
-1,71,865.211
36,110,865.3895
10,110,865.558499
49,71,865.653999
-4,108,865.8345
-7,73,865.951
167,71,866.0735
33,75,866.183501
-1,71,866.277
3,71,866.3785
6,108,866.529533
43,71,866.646001
5,75,866.754498
24,144,867.0035
51,71,867.1005
167,71,867.249
11,71,867.427999
28,108,867.593999
167,71,867.688499
108,144,867.928999
167,71,868.081
29,71,868.201
68,108,868.3465
42,108,868.505499
167,71,868.635499
8,108,868.782499
3,71,868.881499
167,71,868.982
167,71,869.092998
94,144,869.300503
167,71,869.400002
11,71,869.493033
167,71,869.594
-3,71,869.6965
13,71,869.810499
167,71,869.907498
46,144,870.097999
167,71,870.191499
167,71,870.285498
167,71,870.383499
-5,71,870.472498
86,108,870.615498
-19,71,870.705002
167,71,870.796
167,71,870.895999
155,71,871.034001
167,71,871.128
167,71,871.223499
167,71,871.331498
-5,71,871.422998
167,71,871.531998
19,71,871.630498
167,71,871.725498
13,71,871.825498
167,71,871.931499
167,71,872.025999
9,71,872.119999
5,71,872.224
-9,75,872.3275
-17,73,872.426998
167,71,872.524499
167,71,872.623999
24,108,872.820999
5,71,872.9145
2,72,873.018498
14,74,873.130999
167,71,873.224
167,71,873.330999
-10,72,873.428999
19,71,873.529499
167,71,873.63
32,108,873.777498
62,108,873.914
167,71,874.025499
15,71,874.122998
-23,71,874.214499
167,71,874.307
-3,71,874.407599
16,108,874.582999
44,180,874.8545
-2,110,875.002
18,108,875.1395
3,71,875.232
-1,73,875.342
3,71,875.44
9,71,875.535
-7,71,875.624499
167,71,875.725
167,71,875.8305
167,71,875.935499
11,71,876.104
167,71,876.204999
-3,71,876.307499
167,71,876.415501
167,71,876.5175
167,71,876.624
167,71,876.716502
54,108,876.8655
3,71,876.956499
167,71,877.05
13,71,877.142998
14,112,877.295501
167,71,877.389999
1,75,877.4905
-3,75,877.596502
7,111,877.8225
167,71,877.916999
167,71,878.029
38,108,878.175998
167,71,878.288501
167,71,878.3885
74,108,878.524999
3,75,878.624499
3,71,878.711498
-1,147,878.912999
167,71,879.004499
40,180,879.237998
11,71,879.33
3,71,879.421501
-14,72,879.521002
167,71,879.609998
-5,71,879.7095
167,71,879.797999
-2,108,879.976999
11,71,880.074498
167,71,880.171
11,71,880.2775
6,108,880.425
0,108,880.571498
-27,71,880.670999
1,71,880.792501
6,108,880.942503
-5,75,881.046499
24,108,881.204498
167,71,881.303001
15,147,881.502999
60,108,881.677499
11,71,881.777998
167,71,881.901499
64,108,882.056001
46,144,882.2475
167,71,882.344999
167,71,882.456498
18,180,882.727086
11,71,882.827499
42,112,882.974498
167,71,883.074998
-5,71,883.167499
92,108,883.315498
11,71,883.411499
-39,71,883.502999
167,71,883.5965
-12,74,883.697998
92,108,883.84
167,71,883.963502
167,71,884.1505
67,71,884.2455
167,71,884.335498
11,71,884.426998
11,71,884.527499
167,71,884.617999
4,108,884.7615
167,71,884.874
20,108,885.031498
-3,73,885.140999
167,71,885.246001
18,108,885.4035
-8,112,885.559504
167,71,885.669498
86,108,885.828005
12,108,885.9765
11,71,886.0975
167,71,886.207999
18,144,886.404998
11,147,886.606
167,71,886.694998
5,111,886.846999
167,71,886.966
167,71,887.094
68,144,887.2895
167,71,887.412
167,71,887.504998
167,71,887.6
167,71,887.696
-1,71,887.804003
7,71,887.907501
-23,71,887.994501
11,71,888.095499
167,71,888.200999
22,144,888.4165
1,71,888.5105
9,111,888.66
1,73,888.7575
9,71,888.853
167,71,888.9535
167,71,889.039999
5,71,889.129499
167,71,889.218498
167,71,889.308499
20,144,889.514498
26,108,889.670499
-10,74,889.771498
54,108,889.915
28,144,890.105999
167,71,890.197999
54,180,890.437999
26,74,890.548498
-8,74,890.6495
62,180,890.946
167,71,891.049499
167,71,891.148999
167,71,891.24
6,112,891.394999
167,71,891.487998
2,110,891.647999
12,108,891.8065
33,181,892.050004
34,108,892.202
167,71,892.2995
-15,75,892.401999
167,71,892.504999
11,71,892.593999
-8,74,892.69
5,71,892.788
38,108,892.940999
167,71,893.032499
74,108,893.186499
11,71,893.286999
92,108,893.4365
167,71,893.544
38,108,893.699147
38,180,893.948499
-13,71,894.052
167,71,894.1525
-11,75,894.254998
167,71,894.3555
167,71,894.4475
15,75,894.5495
92,108,894.7
167,71,894.799499
167,71,894.905998
167,71,895.005499
4,74,895.116999
6,74,895.246998
167,71,895.363
26,216,895.654001
11,71,895.755499
8,108,895.911999
34,256,896.294
11,71,896.395499
13,73,896.497
42,108,896.645499
32,108,896.842
-4,74,896.941498
-14,72,897.047998
11,71,897.15356
167,71,897.256
42,180,897.503499
11,71,897.602065
167,71,897.699501
19,71,897.831002
167,71,897.946499
-27,75,898.045
167,71,898.158
13,71,898.2665
11,71,898.3565
167,71,898.447999
36,108,898.5895
108,180,898.8295
16,108,898.968001
