#{"t_start": 1653991676.9744394, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
90,108,987.152439
553,651,988.170117
375,325,988.681923
159,73,988.795812
222,146,989.021902
36,112,989.196885
8,74,989.317396
52,220,989.659764
224,362,990.220076
44,144,990.442973
168,110,990.616134
197,363,991.186576
314,360,991.745706
145,73,991.857145
20,148,992.08759
149,73,992.20099
381,471,992.940286
78,144,993.166471
126,220,993.510837
298,436,994.186495
143,73,994.29973
36,110,994.473313
157,73,994.587055
115,289,995.044594
74,220,995.397741
200,180,995.678459
38,184,995.96577
246,256,996.371615
36,146,996.619766
94,146,996.849218
152,112,997.023435
149,73,997.1364
174,108,997.308117
107,217,997.667502
51,147,997.901085
30,112,998.07717
152,398,998.712467
57,109,998.883023
178,110,999.059094
153,73,999.175548
50,216,999.514456
209,253,999.908046
509,613,1000.876664
153,73,1000.993821
273,469,1001.741906
54,184,1002.028381
120,220,1002.373049
176,108,1002.543357
38,182,1002.830479
143,73,1002.94594
72,182,1003.23062
232,220,1003.576123
143,73,1003.688567
33,183,1003.973865
62,252,1004.369636
235,327,1004.88247
256,398,1005.508694
78,184,1005.792647
192,108,1005.963281
58,184,1006.248761
49,181,1006.533792
532,506,1007.323005
76,182,1007.612688
84,220,1007.956107
136,182,1008.237976
98,218,1008.585003
15,75,1008.698998
48,146,1008.926708
234,326,1009.437591
62,182,1009.721224
414,616,1010.694442
16,74,1010.806777
153,75,1010.925649
63,71,1011.038085
154,216,1011.37578
156,218,1011.717994
360,472,1012.470175
323,361,1013.0439
66,182,1013.339778
157,73,1013.457131
147,73,1013.573873
216,506,1014.363193
470,504,1015.189394
151,73,1015.308986
109,109,1015.488481
322,360,1016.055595
11,75,1016.16999
157,73,1016.286931
166,112,1016.468225
199,219,1016.807588
81,145,1017.036067
184,216,1017.373468
366,436,1018.059301
172,328,1018.578385
108,216,1018.918209
65,71,1019.025093
141,73,1019.142031
158,72,1019.254922
318,434,1019.93822
-3,73,1020.04911
48,220,1020.394369
141,71,1020.50412
165,363,1021.076066
155,73,1021.187513
145,73,1021.302525
152,72,1021.413504
163,291,1021.871242
116,218,1022.211377
29,111,1022.38834
62,180,1022.67197
108,220,1023.020075
155,73,1023.143731
11,75,1023.25722
189,111,1023.432527
124,216,1023.768487
184,110,1023.943016
144,72,1024.053851
272,290,1024.50469
146,218,1024.846277
162,288,1025.292914
82,216,1025.632753
92,146,1025.85592
89,109,1026.02429
26,148,1026.252901
162,220,1026.595025
148,72,1026.709262
94,110,1026.880952
192,144,1027.105085
62,110,1027.272767
66,180,1027.55089
126,216,1027.889758
178,182,1028.190812
155,73,1028.301592
31,111,1028.4768
92,110,1028.647209
2,112,1028.82293
178,112,1029.009825
102,220,1029.354625
153,73,1029.471095
326,470,1030.203357
4,74,1030.318594
90,220,1030.663868
86,218,1031.00695
130,254,1031.404643
281,219,1031.746977
64,144,1031.97304
139,73,1032.089096
250,216,1032.428206
110,216,1032.767224
382,616,1033.738087
35,109,1033.908806
277,253,1034.30599
184,256,1034.709811
248,218,1035.05642
12,112,1035.232007
38,110,1035.401563
228,436,1036.088272
131,219,1036.428433
292,256,1036.831143
323,291,1037.288794
65,111,1037.458019
39,147,1037.692533
60,146,1037.923249
654,900,1039.321417
149,73,1039.432868
226,290,1039.882214
157,73,1040.000645
11,75,1040.113014
30,148,1040.338946
3,73,1040.453802
148,72,1040.567228
194,144,1040.789514
86,146,1041.017734
141,73,1041.129587
128,146,1041.360193
8,74,1041.473037
340,328,1041.981975
213,363,1042.544307
176,184,1042.828185
50,74,1042.954318
190,110,1043.123004
145,73,1043.234963
153,73,1043.350983
40,110,1043.522728
43,111,1043.711192
149,73,1043.823546
174,112,1044.001662
217,361,1044.565976
38,112,1044.758561
72,74,1044.876551
106,256,1045.278743
7,73,1045.391213
123,183,1045.677697
18,112,1045.850323
98,220,1046.192373
272,470,1046.936536
76,256,1047.366924
162,108,1047.542432
26,184,1047.836796
23,111,1048.013017
-1,75,1048.128487
11,75,1048.247936
218,360,1048.805342
52,146,1049.035374
122,146,1049.264582
382,326,1049.777072
363,327,1050.285242
34,112,1050.459485
32,110,1050.628175
153,73,1050.744056
157,73,1050.856849
180,112,1051.037402
159,71,1051.148719
43,147,1051.373422
132,326,1051.876878
48,148,1052.109132
13,111,1052.283278
219,219,1052.621525
212,398,1053.247998
145,73,1053.359344
49,147,1053.59136
74,180,1053.871136
12,74,1053.984622
159,73,1054.104107
18,112,1054.277663
149,75,1054.389992
9,75,1054.507322
80,110,1054.682072
45,75,1054.793518
188,110,1054.968194
314,360,1055.525032
145,73,1055.6412
34,146,1055.86785
149,73,1055.980099
152,182,1056.264611
80,146,1056.494483
70,110,1056.664795
228,144,1056.891278
115,217,1057.23068
252,256,1057.626835
70,218,1057.969309
184,290,1058.425771
301,327,1058.93478
36,112,1059.110004
216,146,1059.356035
103,219,1059.709407
139,73,1059.829128
124,218,1060.173997
19,75,1060.293403
64,74,1060.424118
262,398,1061.046762
230,180,1061.325899
18,112,1061.501657
139,73,1061.616802
118,218,1061.957785
182,364,1062.52337
242,252,1062.914287
240,578,1063.814574
31,71,1063.926337
46,144,1064.151463
380,506,1064.94401
168,324,1065.453738
163,73,1065.566274
127,147,1065.798274
104,182,1066.079753
11,75,1066.198198
62,216,1066.539804
232,146,1066.765668
73,255,1067.166837
270,182,1067.456675
274,182,1067.740949
188,362,1068.310334
153,73,1068.425872
334,396,1069.046714
143,73,1069.158093
147,73,1069.269426
135,219,1069.611457
310,436,1070.297371
153,73,1070.41422
250,256,1070.818335
143,73,1070.934812
10,148,1071.17078
188,108,1071.337908
153,73,1071.451876
155,73,1071.566381
172,112,1071.742439
70,144,1071.965576
176,184,1072.2554
149,73,1072.367767
34,112,1072.548015
145,219,1072.898227
202,144,1073.134199
230,218,1073.486637
141,71,1073.595362
3,75,1073.719167
244,326,1074.246878
72,182,1074.535386
212,144,1074.765687
11,111,1074.942479
112,218,1075.306617
112,182,1075.602276
68,220,1075.958476
142,256,1076.382917
129,73,1076.49743
12,74,1076.617929
170,254,1077.028127
286,218,1077.382232
50,110,1077.55954
59,147,1077.798648
155,73,1077.91714
262,508,1078.737942
13,73,1078.852769
5,111,1079.033584
12,74,1079.156563
192,220,1079.511346
48,184,1079.808931
50,148,1080.045199
31,111,1080.220849
24,148,1080.456659
195,291,1080.926499
94,256,1081.341245
157,71,1081.456211
271,579,1082.387921
41,73,1082.502863
136,218,1082.853993
163,73,1082.975487
378,504,1083.790038
-2,112,1083.970234
143,73,1084.087717
454,470,1084.84409
82,184,1085.141171
116,288,1085.601476
56,182,1085.897785
178,220,1086.249715
212,146,1086.483919
49,219,1086.835048
145,71,1086.950464
143,73,1087.066675
70,220,1087.409988
46,184,1087.700825
12,74,1087.82031
143,73,1087.933265
107,183,1088.228868
14,112,1088.402063
46,108,1088.573863
62,220,1088.921862
84,216,1089.265379
199,147,1089.491918
90,110,1089.671684
166,112,1089.845882
178,108,1090.016152
175,219,1090.360558
174,108,1090.528796
24,110,1090.701423
256,326,1091.233144
35,183,1091.518535
82,148,1091.752439
42,74,1091.873933
24,148,1092.106989
152,256,1092.524937
21,75,1092.643988
50,148,1092.878428
147,73,1092.992297
50,220,1093.344842
238,328,1093.863361
100,292,1094.325327
26,112,1094.502799
12,74,1094.617236
162,146,1094.853206
74,146,1095.081372
362,722,1096.235864
312,328,1096.747418
173,109,1096.916657
272,220,1097.269127
44,144,1097.494025
98,182,1097.783922
15,75,1097.897238
44,144,1098.124944
178,110,1098.298909
30,110,1098.470086
26,184,1098.762788
150,146,1098.99594
142,72,1099.110974
152,326,1099.62097
8,74,1099.741495
0,74,1099.855576
13,71,1099.967034
112,254,1100.369261
119,255,1100.766995
248,328,1101.285553
256,218,1101.630868
34,146,1101.856368
36,148,1102.086553
154,290,1102.545368
355,325,1103.060737
173,435,1103.743006
11,75,1103.864424
3,73,1103.980192
164,110,1104.150029
80,182,1104.441876
228,146,1104.669675
30,112,1104.844262
296,218,1105.191184
11,75,1105.309617
44,74,1105.421787
160,112,1105.599948
86,110,1105.775843
196,184,1106.065136
86,182,1106.351928
44,148,1106.585847
4,74,1106.703157
52,108,1106.873076
64,184,1107.196217
186,146,1107.42483
130,218,1107.776416
288,182,1108.078383
113,291,1108.543378
236,180,1108.833541
486,616,1109.82699
11,71,1109.94307
11,111,1110.117825
342,254,1110.525738
22,112,1110.704782
148,72,1110.820811
202,148,1111.056713
153,73,1111.173738
51,75,1111.29524
32,110,1111.46847
199,147,1111.70259
18,112,1111.881611
164,252,1112.283866
38,110,1112.464853
90,180,1112.752017
41,147,1112.991279
78,108,1113.165491
98,144,1113.392986
5,111,1113.570343
13,75,1113.690199
92,110,1113.863738
150,74,1113.986029
28,146,1114.217314
98,256,1114.626051
156,182,1114.920657
164,252,1115.326167
191,111,1115.503151
19,111,1115.677405
118,144,1115.914099
164,360,1116.486286
88,216,1116.832119
70,180,1117.117038
426,470,1117.873939
153,73,1117.988654
32,148,1118.22852
105,181,1118.515256
153,73,1118.635145
244,180,1118.925941
400,506,1119.734318
88,324,1120.253978
160,108,1120.427972
15,75,1120.547941
32,110,1120.718784
9,75,1120.840293
153,73,1120.954752
20,112,1121.133469
140,146,1121.369193
268,470,1122.119942
10,74,1122.238729
242,218,1122.586175
146,328,1123.122396
84,254,1123.520021
264,400,1124.160143
198,470,1124.896168
76,112,1125.072942
366,650,1126.091335
159,255,1126.489885
144,182,1126.7697
122,182,1127.054681
316,434,1127.732231
80,144,1127.959859
29,75,1128.077339
12,74,1128.19333
42,110,1128.367051
182,112,1128.54026
254,364,1129.109138
9,73,1129.223047
44,184,1129.50915
153,73,1129.621086
82,146,1129.850145
11,75,1129.971664
236,254,1130.375027
80,146,1130.60525
224,292,1131.066603
58,110,1131.236714
149,71,1131.349504
64,218,1131.689684
157,109,1131.864721
153,73,1131.978584
110,182,1132.261672
20,148,1132.493466
209,471,1133.240947
65,219,1133.586246
157,73,1133.700552
424,470,1134.444186
62,74,1134.5576
14,74,1134.675742
98,220,1135.019275
94,182,1135.30603
334,650,1136.323756
142,218,1136.663343
114,146,1136.897471
7,75,1137.017145
152,256,1137.418933
0,110,1137.593899
16,74,1137.705704
268,396,1138.326924
11,75,1138.444405
23,111,1138.617726
137,73,1138.743237
9,75,1138.861723
141,73,1138.975724
132,290,1139.433623
38,108,1139.603659
99,255,1140.016833
133,71,1140.126663
11,71,1140.240582
16,112,1140.415095
236,146,1140.640585
401,507,1141.434926
69,71,1141.548423
80,110,1141.7174
16,148,1141.948808
32,184,1142.240613
155,73,1142.358599
60,146,1142.58724
92,254,1142.985402
122,184,1143.288556
124,252,1143.681039
17,75,1143.795974
48,184,1144.082883
121,73,1144.198615
157,73,1144.312419
210,146,1144.534485
485,507,1145.32465
195,147,1145.554875
49,109,1145.721134
140,290,1146.177316
149,73,1146.28977
152,256,1146.689703
64,146,1146.914852
20,182,1147.200406
59,75,1147.319255
108,144,1147.542206
0,74,1147.654883
24,108,1147.822048
176,254,1148.218697
19,111,1148.386376
8,108,1148.55566
170,108,1148.720967
227,289,1149.177741
148,72,1149.289806
11,71,1149.394087
232,146,1149.62467
49,145,1149.847826
35,147,1150.077741
290,218,1150.413801
291,363,1150.978289
128,328,1151.492443
106,146,1151.721051
153,73,1151.834687
7,75,1151.952237
19,147,1152.180452
84,110,1152.354434
180,110,1152.520507
90,328,1153.028913
8,74,1153.147855
278,400,1153.776286
282,324,1154.281319
159,73,1154.407395
37,111,1154.581878
340,684,1155.664969
106,110,1155.833434
152,74,1155.951331
143,73,1156.062678
143,73,1156.172947
10,74,1156.288791
144,72,1156.401067
188,182,1156.6796
157,73,1156.796087
178,148,1157.027143
116,218,1157.365334
18,108,1157.537252
214,182,1157.820926
157,73,1157.935181
66,148,1158.166207
120,256,1158.568805
210,360,1159.128358
166,288,1159.578146
11,75,1159.796489
215,183,1160.09706
12,74,1160.228285
238,184,1160.576489
242,180,1160.876357
180,290,1161.351034
142,398,1161.97818
228,184,1162.265759
40,216,1162.597979
450,542,1163.44399
112,182,1163.72984
90,180,1164.012444
30,148,1164.246694
106,544,1165.095767
35,111,1165.27305
181,255,1165.667375
41,183,1165.95675
184,182,1166.247363
155,73,1166.389833
166,254,1166.835868
452,686,1168.01023
148,184,1168.302032
143,73,1168.415404
192,254,1168.829565
234,256,1169.262566
21,75,1169.378958
88,256,1169.781635
6,74,1169.89807
157,73,1170.012004
102,110,1170.190745
-3,75,1170.304501
152,72,1170.417509
60,184,1170.727699
68,184,1171.016636
180,112,1171.192604
92,180,1171.479479
174,220,1171.840169
143,73,1171.955964
151,73,1172.070365
161,111,1172.245373
32,110,1172.417335
52,144,1172.643616
60,110,1172.818574
280,506,1173.617394
94,146,1173.849841
9,75,1173.962323
196,398,1174.589199
104,184,1174.876991
192,324,1175.403795
-4,112,1175.586038
124,180,1175.864167
145,73,1175.977149
56,184,1176.288283
38,110,1176.463364
196,112,1176.643208
145,73,1176.755161
48,110,1176.924342
286,400,1177.556037
39,147,1177.787621
162,216,1178.125475
204,146,1178.359296
26,112,1178.53331
145,73,1178.648562
62,108,1178.817606
184,290,1179.274343
178,110,1179.451592
4,74,1179.564418
26,112,1179.740793
149,73,1179.858273
69,111,1180.026444
190,108,1180.196207
11,75,1180.314757
206,184,1180.602739
157,73,1180.714644
13,111,1180.889459
33,111,1181.061869
147,71,1181.172821
230,254,1181.569165
12,74,1181.688705
157,71,1181.798142
10,112,1181.972871
232,146,1182.207382
54,110,1182.379126
55,71,1182.491586
72,180,1182.767794
23,111,1182.943794
110,218,1183.282864
20,74,1183.403294
350,506,1184.188879
96,110,1184.362483
346,364,1184.936475
446,688,1186.010667
18,184,1186.312194
149,71,1186.423031
38,184,1186.71248
74,108,1186.878511
232,290,1187.337776
35,111,1187.514545
38,110,1187.687895
67,73,1187.804363
56,110,1187.972536
182,112,1188.147827
144,182,1188.437998
5,75,1188.553955
17,75,1188.673297
171,111,1188.846925
48,184,1189.131376
63,75,1189.251008
149,73,1189.365837
76,254,1189.769831
36,110,1189.942898
248,180,1190.223937
146,400,1190.850908
149,73,1190.962907
5,73,1191.075384
245,543,1191.92431
88,144,1192.147488
92,144,1192.371827
131,73,1192.484057
145,73,1192.600778
145,73,1192.712392
176,472,1193.450006
142,256,1193.847761
157,397,1194.464412
192,108,1194.632845
55,147,1194.860035
9,75,1194.976824
44,148,1195.207553
65,73,1195.321391
274,328,1196.151762
167,111,1196.526126
178,112,1196.710647
78,182,1197.024315
492,684,1198.145328
63,71,1198.257935
18,112,2110.564013
244,218,2111.613986
150,72,2111.784173
200,144,2112.112254
230,364,2112.825838
135,73,2112.983443
280,290,2113.450483
2,74,2113.548304
9,75,2113.643441
225,253,2113.99703
229,219,2114.309927
-5,111,2114.471571
153,73,2114.56813
141,75,2114.695752
133,73,2114.881255
30,108,2115.052978
179,111,2115.235957
137,73,2115.343029
86,220,2115.664766
14,144,2115.87406
159,147,2116.102771
140,144,2116.301562
18,112,2116.452111
42,110,2116.603443
148,290,2117.021253
216,180,2117.433027
108,218,2117.795793
212,146,2117.995689
8,148,2118.502272
17,75,2118.638568
90,254,2119.023373
28,108,2119.21673
296,328,2119.779783
141,73,2119.900233
28,148,2120.110831
52,112,2120.282524
159,73,2120.390203
159,73,2120.519278
16,112,2120.763083
177,183,2121.171112
22,112,2121.363497
108,252,2121.748588
153,71,2121.850731
14,108,2122.0076
13,73,2122.110265
3,75,2122.222936
187,111,2122.378262
141,183,2122.641922
134,182,2122.903925
172,148,2123.123325
259,363,2123.701596
64,220,2124.030831
186,110,2124.200001
38,74,2124.307287
148,72,2124.413849
120,110,2124.580001
188,148,2124.798689
153,73,2124.904563
145,73,2125.012062
72,146,2125.230345
51,183,2125.50188
316,652,2126.488108
143,71,2126.591139
102,182,2126.864557
108,144,2127.079014
47,147,2127.30235
159,109,2127.463182
120,182,2127.735477
15,111,2127.902559
342,724,2129.041838
15,183,2129.32586
66,218,2129.654581
170,218,2129.985983
19,75,2130.10094
135,73,2130.209038
149,73,2130.316146
10,74,2130.435813
300,218,2130.775949
358,326,2131.342068
7,75,2131.501111
171,363,2132.117246
77,363,2132.824206
149,73,2132.95994
327,289,2133.4291
13,71,2133.617025
232,182,2133.89862
149,73,2134.044164
170,148,2134.286932
46,148,2134.567605
145,73,2134.679612
106,218,2135.011921
40,108,2135.198797
272,324,2135.725133
244,328,2136.214185
39,183,2136.688912
64,146,2136.932613
11,73,2137.117396
232,292,2137.64678
55,75,2137.762369
62,146,2137.983825
9,75,2138.093765
156,112,2138.273023
161,71,2138.406809
11,75,2138.516775
43,147,2138.738862
112,182,2139.007169
21,73,2139.125413
30,148,2139.338282
121,255,2139.709863
86,112,2139.870485
142,362,2140.388605
139,73,2140.49504
53,327,2140.962001
144,110,2141.122874
23,111,2141.291646
10,74,2141.400644
110,326,2141.978378
34,112,2142.160724
374,504,2142.935284
145,73,2143.047743
81,219,2143.389314
21,75,2143.553329
214,364,2144.354346
150,72,2144.478086
68,220,2144.849029
156,72,2144.959543
149,71,2145.069071
208,144,2145.313027
13,75,2145.44625
464,650,2146.539665
45,111,2146.71291
144,254,2147.348073
188,108,2147.509006
72,146,2147.717827
120,182,2147.98656
104,216,2148.354554
200,254,2148.792972
45,147,2149.103465
163,73,2149.252934
34,146,2149.694966
34,112,2149.922942
160,112,2150.129134
17,111,2150.306564
81,183,2150.624387
200,146,2150.853981
226,146,2151.077846
92,148,2151.303566
149,73,2151.410038
118,400,2152.036032
70,146,2152.298954
58,74,2152.433233
148,72,2152.555008
117,219,2152.908095
107,219,2153.280673
10,112,2153.487326
178,112,2153.685841
149,71,2153.822523
9,75,2153.959664
38,180,2154.241663
288,182,2154.556058
86,254,2154.988058
200,216,2155.371618
0,112,2155.580755
159,71,2155.741107
102,252,2156.588631
7,73,2156.847075
163,73,2157.003486
11,111,2157.228454
102,326,2158.414902
12,112,2158.814289
7,75,2159.053651
121,183,2159.450746
277,217,2159.832785
86,110,2159.99597
138,256,2160.383265
0,74,2160.497326
94,220,2161.062078
87,219,2161.502422
3,75,2161.646781
260,326,2162.189866
58,220,2162.707619
151,73,2162.87595
11,71,2163.060156
243,471,2163.831405
24,108,2163.993601
27,111,2164.164363
222,216,2164.617374
31,147,2164.875246
159,71,2165.013182
214,146,2165.241667
58,146,2165.48304
145,73,2165.607224
188,108,2165.858343
34,182,2166.158344
13,75,2166.27735
26,112,2166.446559
74,182,2166.723687
11,75,2166.832634
50,182,2167.10843
196,472,2167.830362
1,75,2167.946233
170,218,2168.278736
72,218,2168.610071
17,75,2168.722122
292,506,2169.510841
9,71,2169.616267
267,291,2170.048054
155,73,2170.160029
11,75,2170.268485
190,110,2170.433664
166,400,2171.037768
159,75,2171.199662
60,146,2171.460188
194,470,2172.353577
24,148,2172.680901
34,184,2173.107598
65,75,2173.254524
440,612,2174.242399
9,75,2174.363492
100,328,2174.860939
44,144,2175.128944
180,148,2175.457521
248,182,2175.746293
20,110,2175.906438
197,147,2176.126933
163,75,2176.246035
366,398,2176.834956
183,111,2176.999169
64,112,2177.167003
281,435,2177.819475
382,398,2178.402121
260,326,2178.881543
39,219,2179.200416
159,73,2179.312428
254,216,2179.663705
217,255,2180.033662
159,73,2180.145604
30,110,2180.33042
270,256,2180.708001
42,108,2180.871198
98,254,2181.25699
86,218,2181.578912
84,146,2181.795557
250,326,2182.277694
60,110,2182.438831
520,686,2183.745722
92,328,2184.364871
240,218,2184.685632
162,110,2184.845348
434,648,2185.808946
101,183,2186.087355
44,112,2186.255182
66,108,2186.416702
253,219,2186.741701
104,110,2186.901349
179,111,2187.065677
41,111,2187.229918
28,112,2187.395077
302,182,2187.658741
206,108,2187.818569
46,144,2188.02742
4,112,2188.190063
115,255,2188.564137
202,184,2188.83638
136,254,2189.203812
214,398,2189.788356
15,111,2189.951508
62,110,2190.112339
98,256,2190.493608
1,75,2190.602037
129,219,2190.931724
202,398,2191.51497
64,144,2191.726887
42,108,2191.884569
33,111,2192.0473
154,252,2192.416686
12,110,2192.575376
288,578,2193.435738
54,182,2193.697334
30,148,2193.970338
161,111,2194.151847
234,290,2194.586353
12,74,2194.693351
17,71,2194.799273
74,148,2195.016254
118,288,2195.438637
250,218,2195.754527
62,218,2196.072495
151,73,2196.176948
219,181,2196.447117
62,182,2196.719878
138,216,2197.032706
35,111,2197.196543
140,292,2197.624803
187,111,2197.783982
212,220,2198.107725
152,220,2198.43112
92,182,2198.70439
227,219,2199.04385
192,292,2199.491538
104,110,2199.652183
159,75,2199.764206
188,256,2200.156086
100,182,2200.432008
72,182,2200.791873
11,71,2200.8999
180,110,2201.070293
524,684,2202.087536
540,832,2203.378268
35,111,2203.547086
12,148,2203.765606
5,75,2203.875214
162,256,2204.252369
178,218,2204.571706
159,73,2204.680665
114,146,2204.899043
216,146,2205.110982
298,504,2205.852411
248,364,2206.385983
96,182,2206.655597
290,218,2206.97383
163,75,2207.085281
116,184,2207.356349
153,75,2207.46628
196,108,2207.625504
240,112,2207.791188
159,75,2207.902193
60,146,2208.114671
394,292,2208.541825
144,74,2208.651263
12,74,2208.756182
224,216,2209.072434
80,180,2209.335994
126,220,2209.661917
176,252,2210.0274
188,434,2210.662053
208,182,2210.930621
15,111,2211.09428
32,148,2211.314127
16,74,2211.424505
120,254,2211.796568
243,181,2212.059269
45,111,2212.223908
231,291,2212.65325
88,184,2212.921928
234,146,2213.132867
16,74,2213.243306
151,73,2213.349725
229,255,2213.808385
159,73,2213.935458
146,364,2214.631783
126,292,2215.307498
17,111,2215.569803
232,146,2215.918982
132,180,2216.219782
228,182,2216.514146
151,75,2216.628791
250,360,2217.251329
8,148,2217.503872
254,256,2217.898743
186,108,2218.085324
172,112,2218.293786
34,110,2218.455935
16,74,2218.562359
86,254,2219.313514
310,290,2219.956047
254,362,2220.599211
143,71,2220.708309
50,144,2220.931379
93,109,2221.093179
6,112,2221.274021
81,183,2221.557179
2,112,2221.725451
250,182,2221.996602
-8,74,2222.123754
82,182,2222.417653
475,399,2223.121588
178,254,2223.520907
34,110,2223.686067
182,112,2223.854264
162,254,2224.249536
60,144,2224.470537
190,146,2224.702159
380,364,2225.239476
11,75,2225.350058
147,75,2225.456522
97,255,2225.835011
122,110,2225.998687
21,183,2226.260724
116,146,2226.484752
204,328,2226.970298
30,148,2227.207954
1,111,2227.3707
107,147,2227.583192
252,470,2228.287466
108,254,2228.677619
56,74,2228.791602
316,364,2229.354515
28,112,2229.520195
69,183,2229.809535
314,252,2230.196291
340,398,2230.799853
135,75,2230.912316
1,75,2231.025268
15,147,2231.245102
82,254,2231.6471
9,75,2231.783705
145,255,2232.195795
157,71,2232.327415
188,110,2232.514374
194,108,2232.681088
50,184,2232.987756
153,75,2233.097067
282,182,2233.374774
53,75,2233.493326
230,146,2233.707329
169,111,2233.876192
149,75,2233.988214
147,75,2234.096704
120,324,2234.588992
63,147,2234.83114
270,216,2235.18036
140,216,2235.514603
39,71,2235.619571
22,112,2235.784796
60,220,2236.110702
179,219,2236.434575
152,108,2236.595165
138,74,2236.70552
149,75,2236.816534
85,147,2237.03292
188,108,2237.192567
145,75,2237.299014
14,74,2237.408976
260,254,2237.78214
155,75,2237.896708
10,148,2238.115673
7,71,2238.221115
153,75,2238.332564
54,74,2238.438488
25,75,2238.549945
72,184,2238.821254
172,108,2239.007692
234,180,2239.2784
42,146,2239.511108
164,288,2239.961228
153,75,2240.090926
31,109,2240.277483
27,111,2240.458668
226,362,2240.997386
40,110,2241.159778
145,75,2241.270271
58,146,2241.486429
100,252,2241.872642
44,112,2242.034791
298,256,2242.410385
11,75,2242.521327
3,75,2242.631293
194,216,2242.960284
35,147,2243.263215
118,146,2243.498923
147,75,2243.632171
576,578,2244.566414
206,182,2244.94621
4,74,2245.094075
158,110,2245.430291
7,73,2245.594621
30,148,2245.812836
66,74,2245.923605
4,74,2246.04408
243,327,2246.577787
201,219,2246.931215
147,75,2247.038072
114,146,2247.261545
40,184,2247.583139
22,144,2247.808695
160,254,2248.192299
47,147,2248.487669
84,108,2248.674163
470,650,2249.765992
194,108,2249.962136
13,73,2250.082307
34,110,2250.247408
87,219,2250.568116
151,75,2250.682794
186,112,2250.846172
24,110,2251.055742
247,219,2251.499988
188,472,2252.311562
8,112,2252.499572
149,75,2252.653965
58,184,2252.974427
178,180,2253.316808
244,220,2253.846033
167,111,2254.054773
238,540,2255.243858
224,180,2255.646733
48,112,2255.866977
64,256,2256.298862
67,109,2256.523757
266,216,2256.930745
145,75,2257.072553
302,218,2257.463791
406,326,2258.128934
44,146,2258.372588
6,112,2258.614229
180,182,2259.042114
66,110,2259.231994
137,75,2259.36367
140,72,2259.480256
9,147,2259.710299
280,324,2260.253285
378,290,2260.704905
159,75,2260.818591
68,184,2261.09687
59,71,2261.206057
6,112,2261.375622
67,73,2261.490142
149,75,2261.608157
59,75,2261.722859
124,218,2262.06753
165,435,2262.763512
154,108,2262.931098
148,72,2263.046528
149,71,2263.160574
157,75,2263.277565
163,75,2263.39521
54,112,2263.5697
11,109,2263.76336
278,290,2264.259517
9,73,2264.371621
62,182,2264.65269
336,436,2265.341708
294,292,2265.804294
4,110,2265.989854
19,71,2266.101336
12,74,2266.224984
187,183,2266.557265
36,184,2266.875947
298,218,2267.221775
141,71,2267.332184
124,148,2267.634287
45,147,2267.932154
20,146,2268.168385
61,145,2268.407919
35,147,2268.672382
155,75,2268.800558
60,328,2269.321637
65,75,2269.45445
3,71,2269.566431
138,254,2269.954747
145,75,2270.069163
14,110,2270.235984
56,146,2270.459477
98,180,2270.739758
12,74,2270.851943
19,183,2271.135794
0,74,2271.252791
88,220,2271.594034
159,75,2271.708121
9,73,2271.820925
202,108,2271.985277
232,256,2272.379391
162,112,2272.549299
162,72,2272.661299
34,112,2272.834611
7,147,2273.056471
34,112,2273.307121
178,110,2273.51748
13,73,2273.665782
63,71,2273.799491
232,144,2274.052882
104,184,2274.400328
250,400,2275.204877
326,360,2276.073302
190,110,2276.413161
239,253,2276.990146
130,182,2277.320408
50,110,2277.525571
12,74,2277.661692
-2,74,2277.802614
86,144,2278.046609
189,219,2278.466765
278,326,2279.125421
147,219,2279.482436
97,219,2279.852514
31,111,2280.026981
180,108,2280.200946
88,146,2280.430715
191,183,2280.713762
100,364,2281.278244
214,360,2281.856235
194,290,2282.426112
12,74,2282.573059
74,146,2282.839571
17,147,2283.070626
10,74,2283.180795
229,111,2283.348816
64,74,2283.457558
193,111,2283.628103
324,432,2284.281497
145,75,2284.39455
9,73,2284.502496
86,216,2284.827463
114,328,2285.31681
18,148,2285.546641
218,184,2285.955392
226,436,2286.644876
178,110,2286.812375
64,110,2286.983457
54,148,2287.257725
112,146,2287.583122
38,148,2287.898896
153,75,2288.024567
106,110,2288.223492
141,75,2288.344051
216,254,2288.74238
218,148,2288.973982
158,72,2289.11338
30,112,2289.281498
174,108,2289.451133
177,399,2290.099893
193,111,2290.269978
3,111,2290.436045
180,290,2290.898503
186,110,2291.068
93,219,2291.413918
149,75,2291.528741
164,108,2291.691021
60,108,2291.853913
15,73,2291.962801
280,472,2292.673673
88,180,2292.942823
284,180,2293.212548
218,182,2293.487331
61,75,2293.597828
159,75,2293.712072
158,72,2293.820329
151,75,2293.93532
145,75,2294.047756
178,146,2294.266961
258,398,2294.866245
54,184,2295.148631
151,75,2295.25751
156,72,2295.365328
48,220,2295.695532
22,108,2295.858327
4,112,2296.026739
166,470,2296.735636
376,400,2297.334963
217,147,2297.570777
9,71,2297.675568
289,217,2298.004123
108,254,2298.438916
139,399,2299.059996
126,182,2299.333939
88,220,2299.663849
159,71,2299.771746
234,220,2300.101091
150,72,2300.209063
50,148,2300.431726
38,112,2300.597865
73,147,2300.821024
234,292,2301.264834
171,111,2301.432836
86,220,2301.768676
